CustomerID,Description,Merchant,Frequency,Occurrences,First_Date,Last_Date,Avg_Amount,Std_Amount,Median_Gap_Days,Failed_Count
CUST100522,COURSERA PLUS MONTHLY,Coursera,Monthly,17,2023-01-07,2024-06-07,3954.46,69.46,31.0,2
CUST100522,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-12,2024-06-12,849.64,21.33,31.0,0
CUST100522,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-15,2024-06-15,99.74,1.82,31.0,1
CUST100523,GOOGLE ONE STORAGE PLAN,Google,Monthly,17,2023-01-18,2024-06-18,130.94,2.89,31.0,0
CUST100523,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-02,2024-06-02,643.92,12.84,31.0,0
CUST100523,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,75,2023-01-26,2024-06-27,48.97,1.15,7.0,2
CUST100523,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-16,2024-06-16,1302.13,30.74,31.0,1
CUST100524,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,17,2023-01-07,2024-06-07,297.22,7.44,31.0,2
CUST100525,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-13,2024-06-13,852.75,19.44,31.0,2
CUST100525,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-19,2024-06-19,119.45,2.08,31.0,1
CUST100526,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-18,2024-06-18,1678.34,39.33,31.0,0
CUST100527,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-05,2024-06-05,1667.96,36.5,31.0,2
CUST100527,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-01,2024-06-01,3983.25,69.41,31.0,2
CUST100527,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-15,2024-06-15,842.22,18.5,31.0,1
CUST100527,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-26,2024-06-26,1293.14,30.11,31.0,4
CUST100528,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-02,2024-06-02,499.79,12.1,31.0,2
CUST100528,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-07,2024-06-07,118.67,2.66,31.0,1
CUST100529,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-10,2024-06-10,899.02,22.14,31.0,2
CUST100529,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,78,2023-01-01,2024-06-30,249.64,5.35,7.0,3
CUST100529,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-16,2024-06-16,188.94,4.21,31.0,0
CUST100530,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-28,2024-06-28,298.92,6.53,31.0,1
CUST100530,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-20,2024-06-20,2611.91,58.61,31.0,0
CUST100530,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,17,2023-01-10,2024-06-10,119.31,2.95,31.0,3
CUST100530,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-05,2024-06-05,1301.55,25.85,31.0,2
CUST100531,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-15,2024-06-15,188.95,4.22,31.0,2
CUST100532,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,17,2023-01-04,2024-06-04,499.25,10.1,31.0,1
CUST100532,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-05,2024-06-05,98.51,2.42,31.0,3
CUST100533,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-14,2024-06-14,130.15,3.56,31.0,2
CUST100534,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-04,2024-06-04,1689.49,37.98,31.0,1
CUST100535,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-13,2024-06-13,848.17,22.92,31.0,3
CUST100535,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,77,2023-01-10,2024-06-25,247.88,5.38,7.0,2
CUST100535,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-27,2024-06-27,498.62,12.4,31.0,0
CUST100536,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-08,2024-06-08,1672.01,37.33,31.0,2
CUST100536,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-11,2024-06-11,75.13,1.76,31.0,2
CUST100536,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-25,2024-06-25,1009.83,21.91,31.0,2
CUST100537,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-25,2024-06-25,130.79,3.15,31.0,1
CUST100538,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-11,2024-06-11,2654.91,61.86,31.0,1
CUST100538,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-23,2024-06-23,499.29,12.27,31.0,0
CUST100538,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,77,2023-01-15,2024-06-30,49.11,0.98,7.0,4
CUST100538,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-21,2024-06-21,1301.36,28.85,31.0,3
CUST100539,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-25,2024-06-25,997.19,20.77,31.0,0
CUST100539,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-07,2024-06-07,647.97,10.93,31.0,1
CUST100540,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-02,2024-06-02,2642.92,62.83,31.0,3
CUST100541,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-20,2024-06-20,4005.13,91.06,31.0,1
CUST100541,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,17,2023-01-15,2024-06-15,845.73,23.03,31.0,0
CUST100541,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,17,2023-01-13,2024-06-13,496.22,12.66,31.0,1
CUST100542,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,17,2023-01-06,2024-06-06,2659.03,72.68,31.0,1
CUST100543,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-16,2024-06-16,4033.65,91.76,31.0,0
CUST100544,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-15,2024-06-15,74.49,1.86,31.0,2
CUST100544,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-27,2024-06-27,851.85,17.54,31.0,1
CUST100544,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-25,2024-06-25,991.64,24.04,31.0,1
CUST100545,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-08,2024-06-08,835.54,17.66,31.0,3
CUST100545,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-18,2024-06-18,1493.45,30.66,31.0,0
CUST100546,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-26,2024-06-26,1682.8,42.67,31.0,2
CUST100546,APPLE ICLOUD STORAGE,Apple,Monthly,17,2023-01-17,2024-06-17,74.8,1.51,31.0,1
CUST100546,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,17,2023-01-06,2024-06-06,848.14,17.4,31.0,1
CUST100546,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-05,2024-06-05,99.02,2.35,31.0,1
CUST100547,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-04,2024-06-04,74.8,1.85,31.0,0
CUST100547,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-01,2024-06-01,847.03,17.15,31.0,0
CUST100547,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-14,2024-06-14,495.29,10.12,31.0,2
CUST100547,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-11,2024-06-11,187.91,4.11,31.0,2
CUST100548,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-27,2024-06-27,180.0,3.58,31.0,2
CUST100548,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-13,2024-06-13,99.99,2.01,31.0,3
CUST100548,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-11,2024-06-11,1301.1,33.64,31.0,2
CUST100549,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,73,2023-01-24,2024-06-25,249.0,5.72,7.0,6
CUST100549,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,76,2023-01-18,2024-06-26,48.84,1.02,7.0,7
CUST100549,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-13,2024-06-13,118.52,2.72,31.0,2
CUST100549,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-28,2024-06-28,98.98,2.13,31.0,1
CUST100550,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,75,2023-01-26,2024-06-27,250.19,5.47,7.0,5
CUST100551,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-14,2024-06-14,1664.97,41.89,31.0,2
CUST100551,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-11,2024-06-11,74.85,1.31,31.0,2
CUST100551,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-26,2024-06-26,849.71,19.74,31.0,1
CUST100552,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-05,2024-06-05,1660.84,34.41,31.0,1
CUST100552,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-13,2024-06-13,129.73,3.58,31.0,1
CUST100552,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-07,2024-06-07,1510.89,33.81,31.0,2
CUST100552,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-17,2024-06-17,649.92,15.12,31.0,2
CUST100553,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-20,2024-06-20,1514.76,31.79,31.0,2
CUST100553,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-15,2024-06-15,2677.1,57.18,31.0,1
CUST100553,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-12,2024-06-12,190.21,3.71,31.0,1
CUST100554,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-06,2024-06-06,188.18,3.99,31.0,2
CUST100554,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-01,2024-06-01,1296.82,27.47,31.0,4
CUST100555,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-15,2024-06-15,130.89,3.09,31.0,2
CUST100555,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-24,2024-06-24,98.81,2.08,31.0,2
CUST100556,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-12,2024-06-12,74.22,1.76,31.0,0
CUST100557,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-10,2024-06-10,1009.09,22.5,31.0,0
CUST100557,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-02,2024-06-02,1504.67,36.23,31.0,2
CUST100557,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-16,2024-06-16,2660.94,69.6,31.0,3
CUST100557,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-14,2024-06-14,119.86,2.16,31.0,2
CUST100558,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,17,2023-01-01,2024-05-01,2648.14,66.93,31.0,2
CUST100559,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,76,2023-01-17,2024-06-25,248.39,5.52,7.0,7
CUST100559,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-15,2024-06-15,2641.15,64.5,31.0,1
CUST100560,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-25,2024-06-25,298.63,6.51,31.0,0
CUST100561,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-24,2024-06-24,4005.69,88.38,31.0,3
CUST100561,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-26,2024-06-26,842.26,18.87,31.0,2
CUST100561,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-16,2024-06-16,129.47,2.56,31.0,1
CUST100562,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-05,2024-06-05,300.27,7.85,31.0,1
CUST100562,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,76,2023-01-09,2024-06-24,248.89,5.37,7.0,4
CUST100562,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-27,2024-06-27,180.29,4.41,31.0,2
CUST100563,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-16,2024-06-16,2648.11,52.77,31.0,0
CUST100563,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-03,2024-06-03,650.07,19.25,31.0,3
CUST100563,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,17,2023-01-02,2024-06-02,179.76,4.4,31.0,2
CUST100564,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-17,2024-06-17,1674.23,38.45,31.0,1
CUST100564,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-15,2024-06-15,2613.94,43.96,31.0,1
CUST100564,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-06,2024-06-06,99.52,2.19,31.0,2
CUST100565,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-08,2024-06-08,1298.05,30.49,31.0,3
CUST100566,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-04,2024-06-04,652.02,12.39,31.0,1
CUST100567,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-22,2024-06-22,3947.85,91.93,31.0,1
CUST100568,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-20,2024-06-20,99.37,2.71,31.0,3
CUST100569,APPLE ICLOUD STORAGE,Apple,Monthly,16,2023-01-27,2024-06-27,75.13,1.56,31.0,1
CUST100569,DROPBOX PLUS PLAN,Dropbox,Monthly,16,2023-01-17,2024-06-17,903.78,19.28,31.0,0
CUST100569,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-04,2024-06-04,1489.45,32.59,31.0,4
CUST100569,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-03,2024-06-03,179.25,4.81,31.0,0
CUST100570,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-24,2024-06-24,130.3,3.4,31.0,0
CUST100570,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-14,2024-06-14,499.92,11.94,31.0,1
CUST100570,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-04,2024-06-04,1294.34,20.58,31.0,1
CUST100571,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-15,2024-06-15,998.05,25.67,31.0,1
CUST100572,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,78,2023-01-07,2024-06-29,249.48,5.86,7.0,5
CUST100572,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-26,2024-06-26,1003.83,22.67,31.0,2
CUST100572,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-02,2024-06-02,1508.85,32.21,31.0,2
CUST100572,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-11,2024-06-11,189.07,4.41,31.0,0
CUST100573,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-26,2024-06-26,994.14,22.21,31.0,1
CUST100574,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-08,2024-06-08,1658.23,44.13,31.0,2
CUST100574,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-22,2024-06-22,907.05,20.65,31.0,2
CUST100574,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-11,2024-06-11,1508.2,31.71,31.0,2
CUST100574,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-25,2024-06-25,178.89,4.02,31.0,2
CUST100575,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-27,2024-06-27,2639.21,57.49,31.0,1
CUST100576,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-08,2024-06-08,4005.79,96.46,31.0,0
CUST100576,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,17,2023-01-25,2024-06-25,1003.25,29.1,31.0,1
CUST100576,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-22,2024-06-22,179.88,4.4,31.0,0
CUST100577,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,77,2023-01-11,2024-06-26,248.76,5.63,7.0,4
CUST100577,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-08,2024-06-08,1000.82,22.83,31.0,1
CUST100577,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-15,2024-06-15,2686.45,52.55,31.0,2
CUST100577,ZOOM PRO MONTHLY,Zoom,Monthly,17,2023-01-02,2024-06-02,1305.45,31.57,31.0,0
CUST100578,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-14,2024-06-14,847.83,21.25,31.0,0
CUST100578,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-02,2024-06-02,98.9,2.35,31.0,0
CUST100579,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-24,2024-06-24,4011.52,111.4,31.0,3
CUST100579,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,77,2023-01-13,2024-06-28,249.43,5.3,7.0,3
CUST100579,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,78,2023-01-06,2024-06-28,48.97,1.08,7.0,2
CUST100579,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-25,2024-06-25,1293.46,32.72,31.0,1
CUST100580,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-11,2024-06-11,98.02,2.25,31.0,3
CUST100581,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-26,2024-06-26,895.5,17.46,31.0,0
CUST100581,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,74,2023-01-24,2024-06-25,248.97,5.57,7.0,6
CUST100582,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,15,2023-01-04,2024-06-04,297.17,7.51,31.0,1
CUST100582,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-16,2024-06-16,129.55,3.08,31.0,1
CUST100582,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,77,2023-01-04,2024-06-26,249.3,5.43,7.0,3
CUST100582,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-22,2024-06-22,99.34,2.38,31.0,2
CUST100583,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-23,2024-06-23,2659.84,61.61,31.0,1
CUST100583,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-02,2024-06-02,187.93,4.83,31.0,1
CUST100583,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-25,2024-06-25,99.03,2.17,31.0,3
CUST100584,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-18,2024-06-18,129.96,2.73,31.0,1
CUST100584,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-18,2024-06-18,1000.12,24.52,31.0,1
CUST100584,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-08,2024-06-08,187.9,4.26,31.0,3
CUST100584,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-05,2024-06-05,1296.7,29.54,31.0,2
CUST100585,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-17,2024-06-17,1008.78,26.83,31.0,1
CUST100586,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-18,2024-06-18,1001.52,23.93,31.0,0
CUST100586,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,17,2023-01-21,2024-06-21,189.17,4.57,31.0,3
CUST100587,DROPBOX PLUS PLAN,Dropbox,Monthly,15,2023-03-15,2024-06-15,890.16,17.91,31.0,3
CUST100587,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,73,2023-01-23,2024-06-17,49.09,1.09,7.0,3
CUST100587,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-06,2024-06-06,178.81,4.48,31.0,1
CUST100588,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-13,2024-06-13,1675.29,36.53,31.0,0
CUST100588,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-22,2024-06-22,2646.11,52.91,31.0,0
CUST100589,ADOBE CREATIVE CLOUD,Adobe,Monthly,17,2023-01-10,2024-06-10,1672.44,44.86,31.0,1
CUST100589,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-11,2024-06-11,300.54,7.96,31.0,1
CUST100589,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,17,2023-01-18,2024-06-18,500.88,10.22,31.0,0
CUST100590,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-03,2024-06-03,641.08,16.32,31.0,0
CUST100590,ZEE5 PREMIUM PLAN,Zee5,Monthly,17,2023-01-17,2024-06-17,99.03,2.59,31.0,3
CUST100591,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-13,2024-06-13,118.21,2.48,31.0,0
CUST100591,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-13,2024-06-13,178.95,4.5,31.0,3
CUST100591,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-21,2024-06-21,190.26,4.08,31.0,1
CUST100592,ADOBE CREATIVE CLOUD,Adobe,Monthly,17,2023-01-26,2024-06-26,1662.91,35.18,31.0,3
CUST100592,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-06,2024-06-06,74.87,1.72,31.0,2
CUST100592,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-27,2024-06-27,4019.06,94.7,31.0,1
CUST100592,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,17,2023-01-02,2024-06-02,499.9,13.53,31.0,2
CUST100593,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-19,2024-06-19,997.96,23.0,31.0,1
CUST100594,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-04,2024-06-04,989.96,21.42,31.0,3
CUST100595,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-03,2024-06-03,298.4,7.14,31.0,2
CUST100595,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-23,2024-06-23,1001.96,25.6,31.0,1
CUST100595,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,73,2023-01-28,2024-06-29,48.8,1.05,7.0,7
CUST100595,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-25,2024-06-25,178.8,5.24,31.0,0
CUST100596,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-24,2024-06-24,4032.26,84.06,31.0,1
CUST100596,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,16,2023-01-20,2024-06-20,843.48,21.63,31.0,0
CUST100596,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-21,2024-06-21,1293.82,30.39,31.0,0
CUST100597,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,17,2023-01-01,2024-06-01,298.63,6.22,31.0,2
CUST100598,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-08,2024-06-08,75.25,1.82,31.0,0
CUST100599,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-26,2024-06-26,3976.85,86.53,31.0,0
CUST100599,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-19,2024-06-19,1003.01,23.49,31.0,2
CUST100599,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-05,2024-06-05,99.76,2.48,31.0,2
CUST100600,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-06,2024-06-06,846.03,13.93,31.0,1
CUST100601,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-26,2024-06-26,298.52,5.99,31.0,1
CUST100601,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-01,2024-06-01,901.31,22.24,31.0,0
CUST100602,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-27,2024-06-27,300.5,6.33,31.0,0
CUST100602,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-07,2024-06-07,900.12,17.03,31.0,2
CUST100602,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,74,2023-01-17,2024-06-25,48.97,1.09,7.0,3
CUST100602,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-08,2024-06-08,98.61,2.6,31.0,0
CUST100603,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-09,2024-06-09,300.62,5.91,31.0,1
CUST100603,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-19,2024-06-19,75.07,1.92,31.0,1
CUST100603,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-15,2024-06-15,118.34,2.81,31.0,1
CUST100604,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-19,2024-06-19,299.07,5.37,31.0,2
CUST100604,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-28,2024-06-28,74.98,1.52,31.0,2
CUST100604,GOOGLE ONE STORAGE PLAN,Google,Monthly,17,2023-01-19,2024-06-19,128.55,3.24,31.0,0
CUST100604,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-23,2024-06-23,1501.15,30.18,31.0,1
CUST100605,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-18,2024-06-18,1677.32,35.48,31.0,0
CUST100605,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-15,2024-06-15,300.42,7.58,31.0,3
CUST100605,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-15,2024-06-15,854.9,19.41,31.0,2
CUST100605,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-14,2024-06-14,129.68,2.68,31.0,2
CUST100606,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-05,2024-06-05,1680.28,37.19,31.0,0
CUST100606,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,76,2023-01-13,2024-06-28,49.02,1.14,7.0,7
CUST100607,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-02,2024-06-02,1666.55,36.81,31.0,1
CUST100607,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-17,2024-06-17,1496.39,36.32,31.0,1
CUST100608,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,77,2023-01-13,2024-06-28,248.87,5.91,7.0,5
CUST100608,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-25,2024-06-25,188.75,4.05,31.0,0
CUST100609,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-27,2024-06-27,2663.65,60.0,31.0,0
CUST100610,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-23,2024-06-23,2649.54,62.19,31.0,1
